"Country Name","Year","GDP_per_capita","region","sub-region","Population","Group","Life_Expectancy_at_Birth"
"Switzerland","2000",37868.32303,"Europe","Western Europe",7184250,"Male_Life_Expectancy",76.9
"Switzerland","2000",37868.32303,"Europe","Western Europe",7184250,"Female_Life_Expectancy",82.3
"Syrian Arab Republic","2000",1177.629268,"Asia","Western Asia",16410848,"Male_Life_Expectancy",70.4
"Syrian Arab Republic","2000",1177.629268,"Asia","Western Asia",16410848,"Female_Life_Expectancy",72.7
"Tajikistan","2019",870.7875893,"Asia","Central Asia",9321018,"Male_Life_Expectancy",67.6
"Tajikistan","2019",870.7875893,"Asia","Central Asia",9321018,"Female_Life_Expectancy",71.5
"Tajikistan","2015",929.0958572,"Asia","Central Asia",8454028,"Male_Life_Expectancy",66.7
"Tajikistan","2015",929.0958572,"Asia","Central Asia",8454028,"Female_Life_Expectancy",70.8
"Tajikistan","2010",749.552711,"Asia","Central Asia",7527394,"Male_Life_Expectancy",66
"Tajikistan","2010",749.552711,"Asia","Central Asia",7527394,"Female_Life_Expectancy",70.2
"Tajikistan","2000",138.4288795,"Asia","Central Asia",6216341,"Male_Life_Expectancy",63.5
"Tajikistan","2000",138.4288795,"Asia","Central Asia",6216341,"Female_Life_Expectancy",67.8
"Thailand","2019",7806.742211,"Asia","South-eastern Asia",69625582,"Male_Life_Expectancy",74.4
"Thailand","2019",7806.742211,"Asia","South-eastern Asia",69625582,"Female_Life_Expectancy",81
"Thailand","2015",5840.046523,"Asia","South-eastern Asia",68714511,"Male_Life_Expectancy",74.1
"Thailand","2015",5840.046523,"Asia","South-eastern Asia",68714511,"Female_Life_Expectancy",80.7
"Thailand","2010",5076.340174,"Asia","South-eastern Asia",67195028,"Male_Life_Expectancy",73.2
"Thailand","2010",5076.340174,"Asia","South-eastern Asia",67195028,"Female_Life_Expectancy",79.3
"Thailand","2000",2007.735175,"Asia","South-eastern Asia",62952642,"Male_Life_Expectancy",67.5
"Thailand","2000",2007.735175,"Asia","South-eastern Asia",62952642,"Female_Life_Expectancy",75.2
"Timor-Leste","2019",1560.509822,"Asia","South-eastern Asia",1293119,"Male_Life_Expectancy",67.9
"Timor-Leste","2019",1560.509822,"Asia","South-eastern Asia",1293119,"Female_Life_Expectancy",71.4
"Timor-Leste","2015",1332.782859,"Asia","South-eastern Asia",1196302,"Male_Life_Expectancy",67.3
"Timor-Leste","2015",1332.782859,"Asia","South-eastern Asia",1196302,"Female_Life_Expectancy",70.5
"Timor-Leste","2010",806.4091016,"Asia","South-eastern Asia",1093523,"Male_Life_Expectancy",66.8
"Timor-Leste","2010",806.4091016,"Asia","South-eastern Asia",1093523,"Female_Life_Expectancy",69.4
"Timor-Leste","2000",415.0859486,"Asia","South-eastern Asia",884366,"Male_Life_Expectancy",61.9
"Timor-Leste","2000",415.0859486,"Asia","South-eastern Asia",884366,"Female_Life_Expectancy",63.4
"Togo","2019",679.2902491,"Africa","Sub-Saharan Africa",8082366,"Male_Life_Expectancy",61.5
"Togo","2019",679.2902491,"Africa","Sub-Saharan Africa",8082366,"Female_Life_Expectancy",67.2
"Togo","2015",570.910279,"Africa","Sub-Saharan Africa",7323158,"Male_Life_Expectancy",59.2
"Togo","2015",570.910279,"Africa","Sub-Saharan Africa",7323158,"Female_Life_Expectancy",64.8
"Togo","2010",534.0443668,"Africa","Sub-Saharan Africa",6421679,"Male_Life_Expectancy",57
"Togo","2010",534.0443668,"Africa","Sub-Saharan Africa",6421679,"Female_Life_Expectancy",61.8
"Togo","2000",302.2063943,"Africa","Sub-Saharan Africa",4924402,"Male_Life_Expectancy",53.9
"Togo","2000",302.2063943,"Africa","Sub-Saharan Africa",4924402,"Female_Life_Expectancy",58.1
"Tonga","2019",4903.152903,"Oceania","Polynesia",104494,"Male_Life_Expectancy",69.8
"Tonga","2019",4903.152903,"Oceania","Polynesia",104494,"Female_Life_Expectancy",75.6
"Tonga","2015",4336.196576,"Oceania","Polynesia",100781,"Male_Life_Expectancy",69.4
"Tonga","2015",4336.196576,"Oceania","Polynesia",100781,"Female_Life_Expectancy",75.5
"Tonga","2010",3527.782706,"Oceania","Polynesia",103986,"Male_Life_Expectancy",69.1
"Tonga","2010",3527.782706,"Oceania","Polynesia",103986,"Female_Life_Expectancy",75.5
"Tonga","2000",2090.878047,"Oceania","Polynesia",97973,"Male_Life_Expectancy",68
"Tonga","2000",2090.878047,"Oceania","Polynesia",97973,"Female_Life_Expectancy",74.2
"Trinidad and Tobago","2019",17397.98176,"Americas","Latin America and the Caribbean",1394973,"Male_Life_Expectancy",72.5
"Trinidad and Tobago","2019",17397.98176,"Americas","Latin America and the Caribbean",1394973,"Female_Life_Expectancy",79.9
"Trinidad and Tobago","2015",18289.70434,"Americas","Latin America and the Caribbean",1370328,"Male_Life_Expectancy",71.1
"Trinidad and Tobago","2015",18289.70434,"Americas","Latin America and the Caribbean",1370328,"Female_Life_Expectancy",78.3
"Trinidad and Tobago","2010",16683.35538,"Americas","Latin America and the Caribbean",1328147,"Male_Life_Expectancy",68.7
"Trinidad and Tobago","2010",16683.35538,"Americas","Latin America and the Caribbean",1328147,"Female_Life_Expectancy",75.7
"Trinidad and Tobago","2000",6435.164683,"Americas","Latin America and the Caribbean",1267153,"Male_Life_Expectancy",66.9
"Trinidad and Tobago","2000",6435.164683,"Americas","Latin America and the Caribbean",1267153,"Female_Life_Expectancy",72.6
"Tunisia","2019",3317.453593,"Africa","Northern Africa",11694719,"Male_Life_Expectancy",74.9
"Tunisia","2019",3317.453593,"Africa","Northern Africa",11694719,"Female_Life_Expectancy",79.2
"Tunisia","2015",3861.688531,"Africa","Northern Africa",11179949,"Male_Life_Expectancy",74.6
"Tunisia","2015",3861.688531,"Africa","Northern Africa",11179949,"Female_Life_Expectancy",78.8
"Tunisia","2010",4141.976353,"Africa","Northern Africa",10635244,"Male_Life_Expectancy",73.9
"Tunisia","2010",4141.976353,"Africa","Northern Africa",10635244,"Female_Life_Expectancy",78.2
"Tunisia","2000",2211.826817,"Africa","Northern Africa",9708350,"Male_Life_Expectancy",71.9
"Tunisia","2000",2211.826817,"Africa","Northern Africa",9708350,"Female_Life_Expectancy",76.5
"Turkey","2019",9126.561346,"Asia","Western Asia",83429615,"Male_Life_Expectancy",76.4
"Turkey","2019",9126.561346,"Asia","Western Asia",83429615,"Female_Life_Expectancy",80.7
"Turkey","2015",11006.24974,"Asia","Western Asia",78529409,"Male_Life_Expectancy",75.4
"Turkey","2015",11006.24974,"Asia","Western Asia",78529409,"Female_Life_Expectancy",80.1
"Turkey","2010",10742.43007,"Asia","Western Asia",72326988,"Male_Life_Expectancy",74.6
"Turkey","2010",10742.43007,"Asia","Western Asia",72326988,"Female_Life_Expectancy",79.1
"Turkey","2000",4337.478141,"Asia","Western Asia",63240194,"Male_Life_Expectancy",71.9
"Turkey","2000",4337.478141,"Asia","Western Asia",63240194,"Female_Life_Expectancy",76.8
"Turkmenistan","2015",6432.680702,"Asia","Central Asia",5565287,"Male_Life_Expectancy",65.7
"Turkmenistan","2015",6432.680702,"Asia","Central Asia",5565287,"Female_Life_Expectancy",72.6
"Turkmenistan","2010",4439.200382,"Asia","Central Asia",5087213,"Male_Life_Expectancy",63.6
"Turkmenistan","2010",4439.200382,"Asia","Central Asia",5087213,"Female_Life_Expectancy",71.1
"Turkmenistan","2000",643.174726,"Asia","Central Asia",4516133,"Male_Life_Expectancy",59.3
"Turkmenistan","2000",643.174726,"Asia","Central Asia",4516133,"Female_Life_Expectancy",67.4
"Uganda","2019",794.3410779,"Africa","Sub-Saharan Africa",44269594,"Male_Life_Expectancy",63.2
"Uganda","2019",794.3410779,"Africa","Sub-Saharan Africa",44269594,"Female_Life_Expectancy",70.1
"Uganda","2015",843.6294158,"Africa","Sub-Saharan Africa",38225453,"Male_Life_Expectancy",60.8
"Uganda","2015",843.6294158,"Africa","Sub-Saharan Africa",38225453,"Female_Life_Expectancy",68.1
"Uganda","2010",819.0073159,"Africa","Sub-Saharan Africa",32428167,"Male_Life_Expectancy",57
"Uganda","2010",819.0073159,"Africa","Sub-Saharan Africa",32428167,"Female_Life_Expectancy",62.2
"Uganda","2000",261.8689977,"Africa","Sub-Saharan Africa",23650172,"Male_Life_Expectancy",46.8
"Uganda","2000",261.8689977,"Africa","Sub-Saharan Africa",23650172,"Female_Life_Expectancy",50.8
"Ukraine","2019",3659.031312,"Europe","Eastern Europe",44385155,"Male_Life_Expectancy",68
"Ukraine","2019",3659.031312,"Europe","Eastern Europe",44385155,"Female_Life_Expectancy",77.8
"Ukraine","2015",2124.662319,"Europe","Eastern Europe",45154036,"Male_Life_Expectancy",67.2
"Ukraine","2015",2124.662319,"Europe","Eastern Europe",45154036,"Female_Life_Expectancy",77
"Ukraine","2010",2965.139715,"Europe","Eastern Europe",45870741,"Male_Life_Expectancy",65.2
"Ukraine","2010",2965.139715,"Europe","Eastern Europe",45870741,"Female_Life_Expectancy",75.1
"Ukraine","2000",635.7005351,"Europe","Eastern Europe",49176500,"Male_Life_Expectancy",62.1
"Ukraine","2000",635.7005351,"Europe","Eastern Europe",49176500,"Female_Life_Expectancy",73.2
"United Arab Emirates","2019",43103.32306,"Asia","Western Asia",9770529,"Male_Life_Expectancy",75.1
"United Arab Emirates","2019",43103.32306,"Asia","Western Asia",9770529,"Female_Life_Expectancy",78.4
"United Arab Emirates","2015",38663.38381,"Asia","Western Asia",9262900,"Male_Life_Expectancy",74.3
"United Arab Emirates","2015",38663.38381,"Asia","Western Asia",9262900,"Female_Life_Expectancy",77.8
"United Arab Emirates","2010",33893.30351,"Asia","Western Asia",8549988,"Male_Life_Expectancy",73.9
"United Arab Emirates","2010",33893.30351,"Asia","Western Asia",8549988,"Female_Life_Expectancy",77.4
"United Arab Emirates","2000",33291.41937,"Asia","Western Asia",3134062,"Male_Life_Expectancy",72.2
"United Arab Emirates","2000",33291.41937,"Asia","Western Asia",3134062,"Female_Life_Expectancy",75.1
"Uruguay","2019",16190.12696,"Americas","Latin America and the Caribbean",3461734,"Male_Life_Expectancy",73.5
"Uruguay","2019",16190.12696,"Americas","Latin America and the Caribbean",3461734,"Female_Life_Expectancy",80.6
"Uruguay","2015",15613.76427,"Americas","Latin America and the Caribbean",3412009,"Male_Life_Expectancy",73.3
"Uruguay","2015",15613.76427,"Americas","Latin America and the Caribbean",3412009,"Female_Life_Expectancy",80.6
"Uruguay","2010",11992.01663,"Americas","Latin America and the Caribbean",3359275,"Male_Life_Expectancy",72.5
"Uruguay","2010",11992.01663,"Americas","Latin America and the Caribbean",3359275,"Female_Life_Expectancy",80
"Uruguay","2000",6875.021328,"Americas","Latin America and the Caribbean",3319736,"Male_Life_Expectancy",70.8
"Uruguay","2000",6875.021328,"Americas","Latin America and the Caribbean",3319736,"Female_Life_Expectancy",78.8
"Uzbekistan","2019",1724.841134,"Asia","Central Asia",33580650,"Male_Life_Expectancy",70.8
"Uzbekistan","2019",1724.841134,"Asia","Central Asia",33580650,"Female_Life_Expectancy",75.2
"Uzbekistan","2015",2615.025134,"Asia","Central Asia",31298900,"Male_Life_Expectancy",69
"Uzbekistan","2015",2615.025134,"Asia","Central Asia",31298900,"Female_Life_Expectancy",73.9
"Uzbekistan","2010",1634.312095,"Asia","Central Asia",28562400,"Male_Life_Expectancy",67.5
"Uzbekistan","2010",1634.312095,"Asia","Central Asia",28562400,"Female_Life_Expectancy",72.9
"Uzbekistan","2000",558.2268024,"Asia","Central Asia",24650400,"Male_Life_Expectancy",62.4
"Uzbekistan","2000",558.2268024,"Asia","Central Asia",24650400,"Female_Life_Expectancy",68.2
"Vanuatu","2019",3115.35862,"Oceania","Melanesia",299882,"Male_Life_Expectancy",62.7
"Vanuatu","2019",3115.35862,"Oceania","Melanesia",299882,"Female_Life_Expectancy",68.3
"Vanuatu","2015",2801.939848,"Oceania","Melanesia",271130,"Male_Life_Expectancy",62
"Vanuatu","2015",2801.939848,"Oceania","Melanesia",271130,"Female_Life_Expectancy",67.7
"Vanuatu","2010",2966.857116,"Oceania","Melanesia",236211,"Male_Life_Expectancy",61.9
"Vanuatu","2010",2966.857116,"Oceania","Melanesia",236211,"Female_Life_Expectancy",67.5
"Vanuatu","2000",1470.572265,"Oceania","Melanesia",184972,"Male_Life_Expectancy",61.4
"Vanuatu","2000",1470.572265,"Oceania","Melanesia",184972,"Female_Life_Expectancy",66.9
"Zambia","2019",1305.063254,"Africa","Sub-Saharan Africa",17861030,"Male_Life_Expectancy",59.5
"Zambia","2019",1305.063254,"Africa","Sub-Saharan Africa",17861030,"Female_Life_Expectancy",65.4
"Zambia","2015",1337.795586,"Africa","Sub-Saharan Africa",15879361,"Male_Life_Expectancy",57.9
"Zambia","2015",1337.795586,"Africa","Sub-Saharan Africa",15879361,"Female_Life_Expectancy",63
"Zambia","2010",1489.459306,"Africa","Sub-Saharan Africa",13605984,"Male_Life_Expectancy",54.3
"Zambia","2010",1489.459306,"Africa","Sub-Saharan Africa",13605984,"Female_Life_Expectancy",59.1
"Zambia","2000",345.6895544,"Africa","Sub-Saharan Africa",10415944,"Male_Life_Expectancy",43.7
"Zambia","2000",345.6895544,"Africa","Sub-Saharan Africa",10415944,"Female_Life_Expectancy",45.2
"Zimbabwe","2019",1463.98591,"Africa","Sub-Saharan Africa",14645468,"Male_Life_Expectancy",57.5
"Zimbabwe","2019",1463.98591,"Africa","Sub-Saharan Africa",14645468,"Female_Life_Expectancy",63.6
"Zimbabwe","2015",1445.071062,"Africa","Sub-Saharan Africa",13814629,"Male_Life_Expectancy",55.7
"Zimbabwe","2015",1445.071062,"Africa","Sub-Saharan Africa",13814629,"Female_Life_Expectancy",61
"Zimbabwe","2010",948.3318545,"Africa","Sub-Saharan Africa",12697723,"Male_Life_Expectancy",49.6
"Zimbabwe","2010",948.3318545,"Africa","Sub-Saharan Africa",12697723,"Female_Life_Expectancy",53.2
"Zimbabwe","2000",563.0577411,"Africa","Sub-Saharan Africa",11881477,"Male_Life_Expectancy",45.1
"Zimbabwe","2000",563.0577411,"Africa","Sub-Saharan Africa",11881477,"Female_Life_Expectancy",48.1
